School_Name,Address_Line_1,Address_Town,Address_Postcode,LGA_ID,LGA_Name,X,Y
Learning Co-Operative School,10 Laceys Road,COTTLES BRIDGE,3099,571,Nillumbik (S),145.21333,-37.62939
St Peter Apostle School,16-38 Guinane Avenue,HOPPERS CROSSING,3029,726,Wyndham (C),144.69031,-37.87464
Donvale Christian College,155 Tindals Road,DONVALE,3111,421,Manningham (C),145.19345,-37.77403
Berengarra School,43 Harrison Street,BOX HILL NORTH,3129,698,Whitehorse (C),145.13214,-37.80388
Sholem Aleichem College,11 Sinclair St,ELSTERNWICK,3185,231,Glen Eira (C),145.0012,-37.88229
St John XXIII Primary School,Regal Avenue,THOMASTOWN EAST,3074,707,Whittlesea (C),145.0392,-37.67842
Braemar College,1499 Mt Macedon Rd,WOODEND,3442,413,Macedon Ranges (S),144.57598,-37.36383
School of the Good Shepherd,88 South Circular Road,GLADSTONE PARK,3043,327,Hume (C),144.88946,-37.69303
St Agatha's School,Scott Street,CRANBOURNE,3977,161,Casey (C),145.27885,-38.11164
Resurrection School,402 Corrigan Road,KEYSBOROUGH,3173,267,Greater Dandenong (C),145.16293,-37.98994
St Dominic's School,Church Street,MELTON,3337,465,Melton (C),144.58464,-37.68092
St Francis Xavier School,143 Bacchus Marsh Road,CORIO,3214,275,Greater Geelong (C),144.35813,-38.07203
Gilson College,450 Taylors Road,TAYLORS HILL,3037,465,Melton (C),144.76315,-37.7246
Cheshire School,16 Woodlea Drive,GLEN WAVERLEY,3150,497,Monash (C),145.15745,-37.90226
Galen Catholic College,College Street,WANGARATTA,3677,670,Wangaratta (RC),146.31054,-36.33875
Holy Spirit School,120 Oban Road,RINGWOOD NORTH,3134,441,Maroondah (C),145.23692,-37.79323
Lumen Christi School,35 Williams Avenue,CHURCHILL,3842,381,Latrobe (C),146.41571,-38.3164
Holy Saviour Parish School,765 Highbury Road,VERMONT SOUTH,3133,698,Whitehorse (C),145.17504,-37.86234
St Clare's School,Harbard Street,THOMASTOWN WEST,3074,707,Whittlesea (C),144.99772,-37.67775
Nhill Lutheran School,2 Mackay St,NHILL,3418,298,Hindmarsh (S),141.66215,-36.32773
St Anne's School,16-24  Stewarts Lane,SUNBURY,3429,327,Hume (C),144.71746,-37.56839
Our Lady of the Pines School,77 Carbine Street,DONVALE,3111,421,Manningham (C),145.17721,-37.77444
St Jude's School,30 Warrandyte Road,LANGWARRIN,3910,217,Frankston (C),145.19111,-38.15528
St Paul's Kealba Catholic School,230-240 Sunshine Avenue,KEALBA,3021,118,Brimbank (C),144.81963,-37.73374
St Elizabeth's School,111 Bakers Road,DANDENONG NORTH,3175,267,Greater Dandenong (C),145.19888,-37.94632
St Joseph the Worker School,79 Wilson Boulevard,RESERVOIR NORTH,3073,189,Darebin (C),144.99292,-37.70222
Resurrection School,51 Gum Road,KINGS PARK,3021,118,Brimbank (C),144.77539,-37.7363
Catholic Regional College St Albans,10 Theodore Street,ST ALBANS,3021,118,Brimbank (C),144.79909,-37.73889
St Francis Xavier College,4 Beaconsfield Avenue,BEACONSFIELD,3807,145,Cardinia (S),145.37311,-38.052
Holy Trinity Lutheran College,Trinity Drive,HORSHAM,3400,319,Horsham (RC),142.21775,-36.70818
North-Eastern Montessori School,315 Aqueduct Rd,ST HELENA,3088,66,Banyule (C),145.13709,-37.68407
Waverley Christian College,1248 High Street Road,WANTIRNA SOUTH,3152,367,Knox (C),145.2153,-37.88014
The King David School,517-519 Orrong Road,ARMADALE,3143,635,Stonnington (C),145.0105,-37.85823
Westbourne Grammar School,300 Sayers Rd,TRUGANINA,3029,726,Wyndham (C),144.7249,-37.85084
Nazareth School,14-16 Griffith Street,GROVEDALE,3216,275,Greater Geelong (C),144.33011,-38.20252
St Augustine's Primary School,Augustine's Way,KEILOR,3036,118,Brimbank (C),144.82052,-37.71063
St Anthony's School,Wilson Road,MELTON SOUTH,3338,465,Melton (C),144.5729,-37.70966
St Thomas the Apostle School,251 Diamond Creek Road,GREENSBOROUGH NORTH,3088,571,Nillumbik (S),145.11911,-37.68219
St Luke's School,25 Stokes Road,WANTIRNA,3152,367,Knox (C),145.23507,-37.85338
St Peter's School,2A Killeen Street,SUNSHINE SOUTH WEST,3020,118,Brimbank (C),144.81962,-37.80028
Northside Christian College,31 McLeans Rd,BUNDOORA,3083,707,Whittlesea (C),145.05467,-37.69501
St John's College Preston,1 Blanch Street,PRESTON,3072,189,Darebin (C),144.99953,-37.74593
Good Shepherd Lutheran Primary School,53-57 Plymouth Rd,CROYDON HILLS,3136,441,Maroondah (C),145.26862,-37.78268
Oxley Christian College,15 - 49 Old Melbourne Rd,CHIRNSIDE PARK,3116,745,Yarra Ranges (S),145.30513,-37.76357
Olivet Christian College,89 Main Rd,CAMPBELLS CREEK,3451,543,Mount Alexander (S),144.20542,-37.08849
Covenant College,105 Creamery Road,BELL POST HILL,3215,275,Greater Geelong (C),144.318,-38.09719
Catholic College Wodonga,1 Bowman Court,WODONGA,3690,717,Wodonga (C),146.86239,-36.12962
Caroline Chisholm Catholic College,204 Churchill Avenue,BRAYBROOK,3019,433,Maribyrnong (C),144.8501,-37.78586
St Thomas More School,Cuthbert's Road,ALFREDTON,3350,57,Ballarat (C),143.79995,-37.55349
St Mary's School,58 Clegg Road,MOUNT EVELYN,3796,745,Yarra Ranges (S),145.39586,-37.79052
St Anne's School,60 Knees Road,PARK ORCHARDS,3114,421,Manningham (C),145.21859,-37.7733
St Gabriel's School,30-50 Rangeview Drive,TRARALGON WEST,3844,381,Latrobe (C),146.51105,-38.18765
Our Lady's School,169-171 Craigieburn Road West,CRAIGIEBURN,3064,327,Hume (C),144.93137,-37.5986
St Augustine's School,80 Golf Links Road,FRANKSTON SOUTH,3199,217,Frankston (C),145.14587,-38.17205
St Francis of Assisi School,290-312 Childs Road,MILL PARK,3082,707,Whittlesea (C),145.05891,-37.66499
Loyola College,325 Grimshaw Street,WATSONIA,3087,66,Banyule (C),145.08073,-37.7034
St Francis Catholic College,109-141 Bulman's Road,MELTON,3337,465,Melton (C),144.55041,-37.67725
Newhaven College,1770 Phillip Island Road,RHYLL,3923,74,Bass Coast (S),145.27232,-38.48834
St John's Lutheran School,43-55 Trangmar Street,PORTLAND,3305,241,Glenelg (S),141.58984,-38.35679
Christian College Geelong,18 Burdekin Road,HIGHTON,3216,275,Greater Geelong (C),144.31307,-38.18524
Billanook College,197-199 Cardigan Road,MOOROOLBARK,3138,745,Yarra Ranges (S),145.33887,-37.78785
Fitzroy Community School,597 Brunswick Street,FITZROY NORTH,3068,735,Yarra (C),144.97981,-37.78917
St Paul Apostle South School,9 William Hovell Drive,ENDEAVOUR HILLS,3802,161,Casey (C),145.25793,-37.98052
St Andrew's School,96 Bunney Road,CLAYTON SOUTH,3169,343,Kingston (C),145.10719,-37.93489
St Thomas More's School,313 Canadian Bay Road,MOUNT ELIZA,3930,534,Mornington Peninsula (S),145.10114,-38.19773
St Francis' School,Chapel Street,NATHALIA,3638,490,Moira (S),145.20774,-36.0586
Creek Street Christian College,91 Creek Street,BENDIGO,3550,262,Greater Bendigo (C),144.27158,-36.76553
Good Shepherd College,297 Mount Napier Road,HAMILTON,3300,626,Southern Grampians (S),142.04149,-37.77083
Plenty Valley Christian College,840 Yan Yean Road,DOREEN,3754,571,Nillumbik (S),145.13879,-37.61346
St James the Apostle School,330 Derrimut Road,HOPPERS CROSSING NORTH,3029,726,Wyndham (C),144.68749,-37.85729
St Simon's School,2 Taylors Lane,ROWVILLE,3178,367,Knox (C),145.24533,-37.92568
Queen of Peace Primary School,62 Everingham Road,ALTONA MEADOWS,3028,311,Hobsons Bay (C),144.7917,-37.87515
Don Bosco School,496 Princes Highway,NARRE WARREN,3805,161,Casey (C),145.31501,-38.02597
Our Lady Star of the Sea School,13-29 John Dory Drive,OCEAN GROVE,3226,275,Greater Geelong (C),144.54016,-38.26078
Catholic Regional College Institute of Training,380 Sydenham Road,SYDENHAM,3037,118,Brimbank (C),144.77101,-37.69914
Catholic Regional College North Keilor,Santa Monica Drive,KEILOR NORTH,3036,118,Brimbank (C),144.80506,-37.69994
Village School,9-13 Holloway Road,CROYDON NORTH,3136,441,Maroondah (C),145.29449,-37.76375
Bayside Christian College,120-128 Robinsons Road,LANGWARRIN SOUTH,3911,217,Frankston (C),145.16302,-38.17863
Andale School,84 Charles Street,KEW,3101,111,Boroondara (C),145.03604,-37.80551
Trinity Lutheran College,920 Fifteenth Street,MILDURA,3500,478,Mildura (RC),142.12879,-34.2016
Goulburn Valley Grammar School,455 Verney Road,SHEPPARTON,3630,283,Greater Shepparton (C),145.41558,-36.32748
The Knox School,220 Burwood Highway,WANTIRNA SOUTH,3152,367,Knox (C),145.2192,-37.86547
Heathdale Christian College,175 Derrimut Rd,WERRIBEE,3030,726,Wyndham (C),144.68133,-37.88132
Hillcrest Christian College,500 Soldiers Road,CLYDE NORTH,3978,161,Casey (C),145.3638,-38.08468
St Paul's Anglican Grammar School,150 Bowen Street,WARRAGUL,3820,83,Baw Baw (S),145.93042,-38.14781
Sunshine Christian School,81 - 83 Westmoreland Road,SUNSHINE NORTH,3020,118,Brimbank (C),144.83586,-37.7684
Frank Dando Sports Academy,33 Raymond Street,ASHWOOD,3147,497,Monash (C),145.10889,-37.8668
Beaconhills College,30-34 Toomuc Valley Road,PAKENHAM,3810,145,Cardinia (S),145.46732,-38.0619
Ghilgai School,295 Liverpool Road,KILSYTH,3137,745,Yarra Ranges (S),145.31893,-37.82914
St Bernadette's Catholic Primary School,1264 Mountain Highway,THE BASIN,3154,367,Knox (C),145.31084,-37.8539
St Catherine's School,2 Lascelles Drive,LALOR WEST,3075,707,Whittlesea (C),145.00324,-37.6656
St Anthony's School,90 Kees Road,LARA,3212,275,Greater Geelong (C),144.39058,-38.01519
St Mary's School,2-20 Fir Street,WHITTLESEA,3757,707,Whittlesea (C),145.11454,-37.50906
St Charles Borromeo School,230-234 Serpells Road,TEMPLESTOWE,3106,421,Manningham (C),145.15431,-37.76748
River City Christian College,29 Rose Street,ECHUCA,3564,137,Campaspe (S),144.73176,-36.14482
Belgrave Heights Christian School,20 Wattle Valley Road,BELGRAVE HEIGHTS,3160,745,Yarra Ranges (S),145.34623,-37.9189
Oakleigh Grammar,77  Willesden Road,OAKLEIGH,3166,497,Monash (C),145.08282,-37.89591
Worawa Aboriginal College,60 - 80 Barak Lane,HEALESVILLE,3777,745,Yarra Ranges (S),145.50922,-37.68452
Kerang Christian College,98 Wyndham Street,KERANG,3579,225,Gannawarra (S),143.91342,-35.73042
St Andrews Christian College,130 Tyner Road,WANTIRNA SOUTH,3152,367,Knox (C),145.24464,-37.87387
Chairo Christian School,76 Balfour Road,DROUIN,3818,83,Baw Baw (S),145.87712,-38.14284
Australian International Academy of Education,653 Sydney Road,COBURG,3058,525,Merri-bek (C),144.96612,-37.73633
Flinders Christian Community College,155 Mornington - Tyabb Road,TYABB,3913,534,Mornington Peninsula (S),145.16798,-38.26212
St Mary MacKillop Primary School,152 Odessa Avenue,KEILOR DOWNS,3038,118,Brimbank (C),144.80435,-37.71462
St Catherine of Siena School,101 Bulman's Road,MELTON WEST,3337,465,Melton (C),144.5502,-37.67878
St Paul's School,59 Moores Road,MONBULK,3793,745,Yarra Ranges (S),145.41206,-37.868
Our Lady of Fatima School,16 Hinton Street,ROSEBUD,3939,534,Mornington Peninsula (S),144.89754,-38.37133
St Justin's School,42 Whalley Drive,WHEELERS HILL,3150,497,Monash (C),145.19051,-37.91781
Grace Christian College Wodonga,20 Kinchington Road,LENEVA,3691,717,Wodonga (C),146.88735,-36.15717
St Richard's Primary School,672 Mount Dandenong Road,KILSYTH,3137,745,Yarra Ranges (S),145.32174,-37.80656
Holy Trinity School,10 Riddell Road,WANTIRNA SOUTH,3152,367,Knox (C),145.24291,-37.87747
Melton Christian College,152-156 Brooklyn Road,BROOKFIELD,3338,465,Melton (C),144.56028,-37.70028
Mansfield Rudolf Steiner School,91 Highett Street,MANSFIELD,3722,425,Mansfield (S),146.08574,-37.0614
St Paul Apostle North School,76 Mossgiel Park Drive,ENDEAVOUR HILLS,3802,161,Casey (C),145.26266,-37.96753
Corpus Christi School,29  Russell Street,WERRIBEE,3030,726,Wyndham (C),144.66344,-37.90995
Nazareth College,Manning Drive,NOBLE PARK NORTH,3174,267,Greater Dandenong (C),145.19546,-37.94023
St Therese School,50 Grossmans Road,TORQUAY,3228,649,Surf Coast (S),144.31185,-38.32112
Japanese School of Melbourne,6 Ellington Street,CAULFIELD SOUTH,3162,231,Glen Eira (C),145.0194,-37.89244
Mary MacKillop Catholic Regional College,115 Horn Street,LEONGATHA,3953,617,South Gippsland (S),145.96354,-38.46673
King's College,44 Balmoral Road,WARRNAMBOOL,3280,673,Warrnambool (C),142.50617,-38.36211
Sophia Mundi Steiner School,1 St Heliers Street,ABBOTSFORD,3067,735,Yarra (C),145.00522,-37.80366
Al-Taqwa College,201 Sayers Road,TRUGANINA,3029,726,Wyndham (C),144.72202,-37.85265
Overnewton Anglican Community College,2-50 Overnewton Road,KEILOR,3036,118,Brimbank (C),144.82318,-37.70656
St Joachim's School,25 Broderick Road,CARRUM DOWNS,3201,217,Frankston (C),145.17847,-38.10335
Holy Trinity Primary School,94 Weidlich Road,ELTHAM NORTH,3095,66,Banyule (C),145.13546,-37.69844
St Carlo Borromeo School,5-9 Drummond Street,GREENVALE,3059,327,Hume (C),144.88864,-37.65364
Little Yarra Steiner School,205 Little Yarra Road,YARRA JUNCTION,3797,745,Yarra Ranges (S),145.63116,-37.79444
St Mary MacKillop College,53 McCrae Street,SWAN HILL,3585,661,Swan Hill (RC),143.5568,-35.34192
St Kevin's School,120 Hallam Road,HAMPTON PARK,3976,161,Casey (C),145.2674,-38.03932
Bacchus Marsh Grammar,34 South Maddingley Road,BACCHUS MARSH,3340,515,Moorabool (S),144.43159,-37.69027
St Peter's College,1005 Cranbourne-Frankston Road,CRANBOURNE,3977,161,Casey (C),145.25687,-38.10841
Lighthouse Christian College,927 Springvale Road,KEYSBOROUGH,3173,267,Greater Dandenong (C),145.1435,-38.0012
Alphington Grammar School,12 - 18 Old Heidelberg Road,ALPHINGTON,3078,735,Yarra (C),145.03617,-37.78043
St Therese's School,131 Endeavour Drive,CRANBOURNE,3977,161,Casey (C),145.26724,-38.07727
St Ita's School,50 Victoria Street,DROUIN,3818,83,Baw Baw (S),145.862,-38.13244
Mooroolbark Grammar,4 Birchwood Drive,MOOROOLBARK,3138,745,Yarra Ranges (S),145.32507,-37.76461
Lumen Christi School,111 Whitelaw Avenue,DELACOMBE,3356,57,Ballarat (C),143.81724,-37.58019
Castlemaine Steiner School & Kindergarten,11 Rilens Rd,MUCKLEFORD,3451,543,Mount Alexander (S),144.15669,-37.08188
St Mary's Coptic Orthodox College,19-35 Thorpdale Avenue,COOLAROO,3048,327,Hume (C),144.93121,-37.65583
Mansfield Autism Statewide Services,81 Highett Street,MANSFIELD,3722,425,Mansfield (S),146.08586,-37.0608
Minaret College,36-38 Lewis Street,SPRINGVALE,3171,267,Greater Dandenong (C),145.14863,-37.93904
Victory Lutheran College,28 Drage Road,WODONGA,3690,717,Wodonga (C),146.84528,-36.11673
Son Centre Christian College,141a  Aerodrome Road,SWAN HILL,3585,661,Swan Hill (RC),143.5465,-35.37756
Girton Grammar School,22 Vine Street,BENDIGO,3550,262,Greater Bendigo (C),144.27273,-36.76261
St Francis of the Fields School,Blucher Street,STRATHFIELDSAYE,3551,262,Greater Bendigo (C),144.36129,-36.80447
Galilee Regional Catholic Primary School,301-319 Bank Street,SOUTH MELBOURNE,3205,590,Port Phillip (C),144.95481,-37.83616
Casey Grammar School,3 New Holland Drive,CRANBOURNE EAST,3977,161,Casey (C),145.2929,-38.1103
St Brendan's School,19 Austin Road,SOMERVILLE,3912,534,Mornington Peninsula (S),145.1684,-38.23365
Mary MacKillop School,2 Ernst Wanke Road,NARRE WARREN NORTH,3804,161,Casey (C),145.31128,-37.99584
Bethany Catholic Primary School,80 Thames Boulevard,WERRIBEE NORTH,3030,726,Wyndham (C),144.65866,-37.87559
Victory Christian College,6 Kairn Road,STRATHDALE,3550,262,Greater Bendigo (C),144.31346,-36.78263
Ilim College,30 Inverloch Crescent,BROADMEADOWS,3047,327,Hume (C),144.93007,-37.66862
Penola Catholic College,29 GIbson Street,BROADMEADOWS,3047,327,Hume (C),144.91826,-37.68786
Good Samaritan Catholic Primary School,1-29 Southern Cross Drive,ROXBURGH PARK,3064,327,Hume (C),144.93432,-37.62344
Erasmus Primary School,40 Lisson Grove,HAWTHORN,3122,111,Boroondara (C),145.03133,-37.82708
Kardinia International College,29-31 Kardinia Drive,BELL POST HILL,3215,275,Greater Geelong (C),144.328,-38.10988
Holy Cross Primary School,158 Hamilton Road,NEW GISBORNE,3438,413,Macedon Ranges (S),144.59778,-37.45589
St Catherine's Primary School,73 Ridgemont Drive,BERWICK,3806,161,Casey (C),145.33695,-38.06977
Good News Lutheran College,580 Tarneit Road,TARNEIT,3029,726,Wyndham (C),144.6666,-37.85525
Sirius College,Goulburn Street,BROADMEADOWS,3047,327,Hume (C),144.93564,-37.68472
Emmaus Catholic Primary School,370 Sydenham Road,SYDENHAM,3037,118,Brimbank (C),144.77224,-37.7003
Red Rock Christian College,340 Settlement Road,SUNBURY,3429,327,Hume (C),144.70602,-37.5191
Maharishi School of the Age of Enlightenment,2-6 Dundee Street,RESERVOIR,3073,189,Darebin (C),145.01947,-37.70438
Thomas Carr College,35 Thomas Carr Drive,TARNEIT,3029,726,Wyndham (C),144.70206,-37.84768
St Thomas Primary School,1-7 Peninsula Drive,DRYSDALE,3222,275,Greater Geelong (C),144.55617,-38.18801
Shepparton Christian College Ltd,155 Verney Road,SHEPPARTON,3630,283,Greater Shepparton (C),145.41598,-36.35387
Darul Ulum College of Victoria,17 Baird Street,FAWKNER NORTH,3060,525,Merri-bek (C),144.97169,-37.70518
St Thomas Aquinas College,1 Tynong Road,TYNONG,3813,145,Cardinia (S),145.62369,-38.08322
Bairnsdale Christian College,101 Bairnsdale/Dargo Road,BAIRNSDALE,3875,211,East Gippsland (S),147.57835,-37.84122
East Preston Islamic College,55 Tyler Street,EAST PRESTON,3072,189,Darebin (C),145.03622,-37.73395
Clairvaux Catholic School,45-75 Reynolds Road,BELMONT,3216,275,Greater Geelong (C),144.3249,-38.18552
Dandenong Ranges Steiner School,11c Duffys Road,EMERALD,3782,145,Cardinia (S),145.38821,-37.95976
Aitken College,1010 Mickleham Road,GREENVALE,3059,327,Hume (C),144.8907,-37.62771
Alia College,405 Tooronga Road,HAWTHORN EAST,3123,111,Boroondara (C),145.04517,-37.84322
Ballarat Steiner School,244 Moss Avenue,MT HELEN,3350,57,Ballarat (C),143.8622,-37.64076
Christ the Priest Catholic Primary School,54 Caroline Springs Boulevard,CAROLINE SPRINGS,3023,465,Melton (C),144.73744,-37.74772
Freshwater Creek Steiner School,52 McIntyres Road,FRESHWATER CREEK,3216,649,Surf Coast (S),144.27974,-38.26332
Gisborne Montessori School,57 Barringo Road,NEW GISBORNE,3438,413,Macedon Ranges (S),144.60001,-37.45339
Mt Hira College,185 Perry Road,KEYSBOROUGH,3173,267,Greater Dandenong (C),145.17547,-38.01399
Lumen Christi School,260 - 278 Point Cook Road,POINT COOK,3030,726,Wyndham (C),144.75334,-37.8926
Trinity Catholic Primary School,103-129 Oak Grove Drive,NARRE WARREN SOUTH,3805,161,Casey (C),145.29799,-38.05539
Columba Catholic School,28-36 Hope Street,BUNYIP,3815,145,Cardinia (S),145.71586,-38.09326
Stott's College,"Level 1-6, 168 Exhibition Street",MELBOURNE,3000,460,Melbourne (C),144.97056,-37.81154
OneSchool Global Vic,775 High Street,MELTON WEST,3337,571,Nillumbik (S),144.5424,-37.6863
Kamaruka,52 River Street,SOUTH YARRA,3141,635,Stonnington (C),144.99768,-37.83762
Geelong Baptist College,590 Anakie Road,LOVELY BANKS,3221,275,Greater Geelong (C),144.33029,-38.06714
Lavalla Catholic College,33 Kosciusko Street,TRARALGON,3844,381,Latrobe (C),146.51425,-38.2009
Mildura Christian College,1291 Karadoc Ave,IRYMPLE,3498,478,Mildura (RC),142.14532,-34.24742
Antonine College,71 Grandview Avenue,PASCOE VALE SOUTH,3044,525,Merri-bek (C),144.94274,-37.74119
Ozford College,123-129 Lonsdale Street,MELBOURNE,3000,460,Melbourne (C),144.95442,-37.81289
Berry Street Victoria Inc,17 Cranbourne Road,NARRE WARREN,3805,267,Greater Dandenong (C),145.30575,-38.03025
Yesodei HaTorah College,39 Dickens Street,ELWOOD,3184,590,Port Phillip (C),144.98349,-37.87323
Cana Catholic Primary School,46-60 Banchory Avenue,HILLSIDE,3037,465,Melton (C),144.74715,-37.68792
Holmes Grammar School,185 Spring Street,MELBOURNE,3000,460,Melbourne (C),144.97227,-37.8103
St Luke's Catholic Primary School,629 Goulburn Valley Highway,SHEPPARTON NORTH,3631,283,Greater Shepparton (C),145.41203,-36.32432
"St Francis of Assisi Primary School, Wodonga",214 Baranduda Boulevard,BARANDUDA,3691,717,Wodonga (C),146.93993,-36.17389
Indie School Wodonga,63 - 67 High Street,WODONGA,3690,717,Wodonga (C),146.8894,-36.11803
Marymede Catholic College,60 Williamsons Road,SOUTH MORANG,3752,707,Whittlesea (C),145.09103,-37.64332
Stella Maris Catholic Primary School,54 - 70 Innisfail Drive,POINT COOK,3030,726,Wyndham (C),144.72868,-37.89076
Lakeside College,2 Portobello Road,PAKENHAM,3810,145,Cardinia (S),145.45593,-38.06492
